,symbol,expiration,strike,opt_type,volm_bs,volatility,delta,price,daysToExpiration
1367,.MSTR241213P275,2024-12-13,275.0,put,1.0,1.214389791045723,-0.2368502328074058,18.84,29
1368,.MSTR241213C280,2024-12-13,280.0,call,6.0,1.2148343330437874,0.746629677036842,74.91,29
1369,.MSTR241213P280,2024-12-13,280.0,put,-3.0,1.2243448888801143,-0.25416349820091155,19.0,29
1370,.MSTR241213C285,2024-12-13,285.0,call,0.0,1.218984331117081,0.729573311165064,71.07,29
1371,.MSTR241213P285,2024-12-13,285.0,put,0.0,1.2304833156068715,-0.27124661253838644,21.0,29
1372,.MSTR241213C290,2024-12-13,290.0,call,0.0,1.2260638454203705,0.7122134523869523,75.3,29
1373,.MSTR241213P290,2024-12-13,290.0,put,-8.0,1.2332196896010497,-0.2882060536568549,23.26,29
1374,.MSTR241213C295,2024-12-13,295.0,call,0.0,1.2298080944923955,0.695007941577046,63.34,29
1375,.MSTR241213P295,2024-12-13,295.0,put,-1.0,1.2328768476340197,-0.30513300866172055,25.39,29
1376,.MSTR241213C300,2024-12-13,300.0,call,-9.0,1.2395106270511769,0.6775726441931493,61.0,29
1377,.MSTR241213P300,2024-12-13,300.0,put,-2.0,1.2297085356124753,-0.3221084437522672,26.75,29
1378,.MSTR241213C305,2024-12-13,305.0,call,-1.0,1.2517942916925027,0.6602684800141544,56.25,29
1379,.MSTR241213P305,2024-12-13,305.0,put,2.0,1.2239146135599173,-0.3392067976065558,33.05,29
1380,.MSTR241213C310,2024-12-13,310.0,call,7.0,1.2609807443654506,0.64326776591373,57.3,29
1381,.MSTR241213P310,2024-12-13,310.0,put,-6.0,1.2156514317278715,-0.3564988414021032,29.75,29
1382,.MSTR241213C315,2024-12-13,315.0,call,0.0,1.2673300825054994,0.6264800027674061,53.52,29
1383,.MSTR241213P315,2024-12-13,315.0,put,6.0,1.2050389340132517,-0.3740540509417749,34.37,29
1384,.MSTR241213C320,2024-12-13,320.0,call,0.0,1.2710509164190655,0.6098270295869529,57.33,29
1385,.MSTR241213P320,2024-12-13,320.0,put,-2.0,1.1921654201239311,-0.39194273017807246,37.46,29
1386,.MSTR241213C325,2024-12-13,325.0,call,-1.0,1.2723108831930479,0.5932395238850356,57.88,29
1387,.MSTR241213P325,2024-12-13,325.0,put,1.0,1.1947198651702575,-0.41497464547913876,41.48,29
1388,.MSTR241213C330,2024-12-13,330.0,call,0.0,1.2712440267013314,0.5766543624737348,46.6,29
1389,.MSTR241213P330,2024-12-13,330.0,put,6.0,1.1598466836606918,-0.42901831915237176,42.59,29
1390,.MSTR241213C335,2024-12-13,335.0,call,0.0,1.2679559966496494,0.5600125411849273,49.0,29
1391,.MSTR241213P335,2024-12-13,335.0,put,-3.0,1.1404393105395612,-0.4483692065753557,48.25,29
1392,.MSTR241213C340,2024-12-13,340.0,call,-6.0,1.2625276590233292,0.5432574509717345,46.0,29
1393,.MSTR241213P340,2024-12-13,340.0,put,0.0,1.1188454667980552,-0.46838687861249817,49.54,29
1394,.MSTR241213C345,2024-12-13,345.0,call,3.0,1.2550174856572875,0.5263333654580391,43.5,29
1395,.MSTR241213P345,2024-12-13,345.0,put,0.0,1.0950109737568914,-0.48918157273031304,54.45,29
1396,.MSTR241213C350,2024-12-13,350.0,call,37.0,1.2454629411331464,0.509184027262154,41.65,29
1397,.MSTR241213P350,2024-12-13,350.0,put,1.0,1.0688453999439775,-0.5108824627802153,53.0,29
1398,.MSTR241213C355,2024-12-13,355.0,call,-1.0,1.2338809760129474,0.49175123555194783,40.5,29
1399,.MSTR241213P355,2024-12-13,355.0,put,0.0,1.0402141285248567,-0.5336442802484862,62.0,29
1400,.MSTR241213C360,2024-12-13,360.0,call,59.0,1.3034135502735857,0.48042261059045305,37.0,29
1401,.MSTR241213P360,2024-12-13,360.0,put,0.0,1.008926050885032,-0.557656705299455,71.0,29
1402,.MSTR241213C365,2024-12-13,365.0,call,5.0,1.204596772605501,0.4557835269610766,41.45,29
1403,.MSTR241213P365,2024-12-13,365.0,put,0.0,0.9747143096834592,-0.5831582064016206,68.0,29
1404,.MSTR241213C370,2024-12-13,370.0,call,2.0,1.1868175024455927,0.4371077856268556,33.0,29
1405,.MSTR241213P370,2024-12-13,370.0,put,0.0,0.9372053147154172,-0.6104573234669315,57.0,29
1406,.MSTR241213C375,2024-12-13,375.0,call,4.0,1.1668503800920602,0.41786233690884345,34.85,29
1407,.MSTR241213P375,2024-12-13,375.0,put,1.0,0.8958666288050776,-0.6399670785400039,71.5,29
1408,.MSTR241213C380,2024-12-13,380.0,call,-4.0,1.144581448389698,0.39795029710667484,34.0,29
1409,.MSTR241213P380,2024-12-13,380.0,put,0.0,0.8499136818225063,-0.6722641532034836,70.94,29
1410,.MSTR241213C385,2024-12-13,385.0,call,2.0,1.1198534313941215,0.3772571524167756,0.0,29
1411,.MSTR241213P385,2024-12-13,385.0,put,0.0,0.7981278536003823,-0.7081991035972701,0.0,29
1412,.MSTR241213C390,2024-12-13,390.0,call,4.0,1.0924524736181753,0.3556444071990993,31.26,29
1413,.MSTR241213P390,2024-12-13,390.0,put,0.0,0.7384561159700721,-0.7491252237936716,64.25,29
1414,.MSTR241213C395,2024-12-13,395.0,call,0.0,1.062087737669002,0.3329403249296334,0.0,29
1415,.MSTR241213P395,2024-12-13,395.0,put,0.0,0.6669534168385093,-0.7974564835793888,0.0,29
1416,.MSTR241213C400,2024-12-13,400.0,call,-3.0,1.089562222525861,0.3248999984142801,27.3,29
1417,.MSTR241213P400,2024-12-13,400.0,put,70.0,0.6845221148960972,-0.8081860079219523,102.0,29
1418,.MSTR241213C405,2024-12-13,405.0,call,0.0,1.116006774083426,0.3173143806275057,0.0,29
1419,.MSTR241213P405,2024-12-13,405.0,put,0.0,0.7007521638871461,-0.8183666088526588,0.0,29
1420,.MSTR241213C410,2024-12-13,410.0,call,5.0,1.1414827970487278,0.3101332777097646,27.3,29
1421,.MSTR241213P410,2024-12-13,410.0,put,0.0,0.7237052377905475,-0.8248079393793639,94.2,29
1422,.MSTR241213C415,2024-12-13,415.0,call,0.0,1.1660449606824363,0.3033139011335101,0.0,29
1423,.MSTR241213P415,2024-12-13,415.0,put,0.0,0.7458522870748086,-0.8308100202850546,0.0,29
1424,.MSTR241213C420,2024-12-13,420.0,call,1.0,1.1897422261503572,0.2968195039419437,26.0,29
1425,.MSTR241213P420,2024-12-13,420.0,put,0.0,0.76723694400508,-0.8364274637549227,102.79,29
1426,.MSTR241213C425,2024-12-13,425.0,call,0.0,1.2126186737764622,0.2906183142818906,0.0,29
1427,.MSTR241213P425,2024-12-13,425.0,put,0.0,0.7878979026654791,-0.8417059326780463,0.0,29
1428,.MSTR241213C430,2024-12-13,430.0,call,2.0,1.234714176461928,0.28468269204347496,24.15,29
1429,.MSTR241213P430,2024-12-13,430.0,put,0.0,0.8078696799080922,-0.8466839499517169,108.25,29
1430,.MSTR241213C440,2024-12-13,440.0,call,1.0,1.276703868732157,0.2735142958303329,22.28,29
1431,.MSTR241213P440,2024-12-13,440.0,put,0.0,0.8458661617132459,-0.8558650723077807,118.4,29
1432,.MSTR241213C450,2024-12-13,450.0,call,-5.0,1.315964792201269,0.26315322085624976,19.0,29
1433,.MSTR241213P450,2024-12-13,450.0,put,0.0,0.8814390505329114,-0.864181540544589,117.6,29
1434,.MSTR241213C460,2024-12-13,460.0,call,0.0,1.3527104038995927,0.2534726910350573,21.65,29
1435,.MSTR241213P460,2024-12-13,460.0,put,0.0,0.9147631290504733,-0.8717917403965877,0.0,29
1436,.MSTR241213C470,2024-12-13,470.0,call,-1.0,1.3871222454028302,0.24437126402057652,19.8,29
1437,.MSTR241213P470,2024-12-13,470.0,put,0.0,0.9459832421117721,-0.8788174746811267,142.65,29
1438,.MSTR241213C480,2024-12-13,480.0,call,-10.0,1.4193560228170403,0.23576659141647527,20.13,29
1439,.MSTR241213P480,2024-12-13,480.0,put,0.0,0.9752200284361171,-0.8853542478362505,0.0,29
1440,.MSTR241213C490,2024-12-13,490.0,call,-2.0,1.4495461701653862,0.2275909633938868,22.35,29
1441,.MSTR241213P490,2024-12-13,490.0,put,0.0,1.0025740231447722,-0.8914782334964956,159.3,29
1442,.MSTR241213C500,2024-12-13,500.0,call,22.0,1.5302400441119792,0.23067960137418358,15.8,29
1443,.MSTR241213P500,2024-12-13,500.0,put,0.0,1.0281286199677313,-0.8972511231596907,0.0,29
1444,.MSTR241213C540,2024-12-13,540.0,call,-11.0,1.5734360694160536,0.1914558457536335,15.5,29
1445,.MSTR241213P540,2024-12-13,540.0,put,0.0,1.113519111221543,-0.9177290184819604,0.0,29
1446,.MSTR241213C550,2024-12-13,550.0,call,-5.0,1.5933500316552398,0.18493041880016042,13.5,29
1447,.MSTR241213P550,2024-12-13,550.0,put,0.0,1.130841737950292,-0.9223619967246771,0.0,29
1448,.MSTR241213C560,2024-12-13,560.0,call,0.0,1.611780328562927,0.17857751879648598,14.71,29
1449,.MSTR241213P560,2024-12-13,560.0,put,0.0,1.1465853172464096,-0.9268513864208929,0.0,29
1450,.MSTR241213C570,2024-12-13,570.0,call,0.0,1.6287697687366345,0.1723770709809222,20.8,29
1451,.MSTR241213P570,2024-12-13,570.0,put,0.0,1.1607431187384056,-0.9312173733761093,0.0,29
1452,.MSTR241213C580,2024-12-13,580.0,call,0.0,1.6443541865661706,0.1663111854443231,11.3,29
1453,.MSTR241213P580,2024-12-13,580.0,put,0.0,1.1732941403261155,-0.9354780782415978,0.0,29
1454,.MSTR241213C590,2024-12-13,590.0,call,0.0,1.6585627867965433,0.1603637946680984,13.45,29
1455,.MSTR241213P590,2024-12-13,590.0,put,0.0,1.1842010882312153,-0.9396500281620374,0.0,29
1456,.MSTR241213C600,2024-12-13,600.0,call,0.0,1.6714183600344223,0.15452035205621023,11.25,29
1457,.MSTR241213P600,2024-12-13,600.0,put,0.0,1.1934074143360047,-0.9437485715393742,0.0,29
1458,.MSTR241213C610,2024-12-13,610.0,call,0.0,1.682937374233695,0.14876757801938728,13.26,29
1459,.MSTR241213P610,2024-12-13,610.0,put,0.0,1.2008330293847989,-0.9477882619722076,0.0,29
1460,.MSTR241213C620,2024-12-13,620.0,call,0.0,1.6931299413723042,0.14309324308029575,12.4,29
1461,.MSTR241213P620,2024-12-13,620.0,put,0.0,1.2063680783790107,-0.9517832374742017,0.0,29
1462,.MSTR241213C630,2024-12-13,630.0,call,2.0,1.7019996524892052,0.1374859795773476,11.86,29
1463,.MSTR241213P630,2024-12-13,630.0,put,0.0,1.2098637648901693,-0.9557476251958331,0.0,29
1464,.MSTR241213C640,2024-12-13,640.0,call,0.0,1.7095432674512145,0.13193511505608296,11.15,29
1465,.MSTR241213P640,2024-12-13,640.0,put,0.0,1.2111184900005634,-0.9596960120833256,0.0,29
1466,.MSTR241213C650,2024-12-13,650.0,call,0.0,1.7157502375679792,0.12643052147711542,10.7,29
1467,.MSTR241213P650,2024-12-13,650.0,put,0.0,1.2098561992550636,-0.9636440427826762,0.0,29
1468,.MSTR241220C30,2024-12-20,30.0,call,0.0,4.046708217239381,0.9941668804321555,216.34,36
1469,.MSTR241220P30,2024-12-20,30.0,put,0.0,2.9167189686077717,-0.0010552794624076878,0.02,36
1470,.MSTR241220C35,2024-12-20,35.0,call,0.0,3.7669639475477963,0.9935783142394974,0.0,36
1471,.MSTR241220P35,2024-12-20,35.0,put,0.0,2.7231568298063613,-0.0011445634121478587,0.18,36
1472,.MSTR241220C40,2024-12-20,40.0,call,0.0,3.530186046594488,0.9930105290874958,288.6,36
1473,.MSTR241220P40,2024-12-20,40.0,put,0.0,2.5574597520543767,-0.0012313481888257538,0.06,36
1474,.MSTR241220C45,2024-12-20,45.0,call,0.0,3.3252327670893003,0.992456890175546,0.0,36
1475,.MSTR241220P45,2024-12-20,45.0,put,0.0,2.41272534201174,-0.00131656675847025,0.2,36
1476,.MSTR241220C50,2024-12-20,50.0,call,0.0,3.144747772972944,0.9919125844480274,202.87,36
1477,.MSTR241220P50,2024-12-20,50.0,put,0.0,2.2843143117787537,-0.0014009074126597465,0.1,36
1478,.MSTR241220C55,2024-12-20,55.0,call,0.0,2.9836292976168592,0.9913739441705194,0.0,36
1479,.MSTR241220P55,2024-12-20,55.0,put,0.0,2.168961793064819,-0.0014849045904312685,0.04,36
1480,.MSTR241220C60,2024-12-20,60.0,call,0.0,2.8381996061163552,0.9908380549813331,132.54,36
1481,.MSTR241220P60,2024-12-20,60.0,put,1.0,2.064285081479175,-0.0015689919008649023,0.13,36
1482,.MSTR241220C65,2024-12-20,65.0,call,0.0,2.7057233205345033,0.9903025146281959,264.0,36
1483,.MSTR241220P65,2024-12-20,65.0,put,0.0,2.0029534612069435,-0.0018785027068779492,0.17,36
1484,.MSTR241220C70,2024-12-20,70.0,call,0.0,2.5883073102304306,0.9896988519860356,278.15,36
1485,.MSTR241220P70,2024-12-20,70.0,put,0.0,1.9426909810048099,-0.0022038643323899487,0.17,36
1486,.MSTR241220C75,2024-12-20,75.0,call,0.0,2.5027498939294777,0.9886790899672541,273.2,36
1487,.MSTR241220P75,2024-12-20,75.0,put,0.0,1.9229799992253174,-0.002921456218885843,0.18,36
1488,.MSTR241220C80,2024-12-20,80.0,call,0.0,2.421961909232112,0.9876159621936692,263.8,36
1489,.MSTR241220P80,2024-12-20,80.0,put,10.0,1.8931937418685725,-0.003657252369984265,0.22,36
1490,.MSTR241220C85,2024-12-20,85.0,call,0.0,2.3453562188920043,0.9865081479882805,144.8,36
1491,.MSTR241220P85,2024-12-20,85.0,put,0.0,1.8578303670433949,-0.004417078881409964,0.32,36
1492,.MSTR241220C90,2024-12-20,90.0,call,0.0,2.2724474058561834,0.9853541843991178,164.09,36
1493,.MSTR241220P90,2024-12-20,90.0,put,0.0,1.8192596097476041,-0.005204851481628747,0.3,36
1494,.MSTR241220C95,2024-12-20,95.0,call,0.0,2.2028293346314936,0.984152461167969,228.05,36
1495,.MSTR241220P95,2024-12-20,95.0,put,0.0,1.7788508799843346,-0.006023561735746696,0.38,36
1496,.MSTR241220C100,2024-12-20,100.0,call,0.0,2.1361585818265585,0.9829012137977082,253.99,36
1497,.MSTR241220P100,2024-12-20,100.0,put,0.0,1.7390889643781315,-0.006910579985891507,0.35,36
1498,.MSTR241220C105,2024-12-20,105.0,call,0.0,2.072141982680671,0.9815985147541286,166.9,36
1499,.MSTR241220P105,2024-12-20,105.0,put,0.0,1.698524361281631,-0.007833863240930272,0.49,36
1500,.MSTR241220C110,2024-12-20,110.0,call,0.0,2.0105271225192727,0.9802422627720668,159.35,36
1501,.MSTR241220P110,2024-12-20,110.0,put,0.0,1.6575930634423288,-0.00879582247963695,0.56,36
1502,.MSTR241220C115,2024-12-20,115.0,call,0.0,1.9510949732742415,0.9788301701769873,213.75,36
1503,.MSTR241220P115,2024-12-20,115.0,put,0.0,1.6165859216004783,-0.009798816091923679,0.49,36
1504,.MSTR241220C120,2024-12-20,120.0,call,0.0,1.893654117723212,0.9773597480778803,193.0,36
1505,.MSTR241220P120,2024-12-20,120.0,put,0.0,1.5756992493267512,-0.010845227092424747,0.67,36
1506,.MSTR241220C125,2024-12-20,125.0,call,0.0,1.838036166033948,0.9758282892319081,233.74,36
1507,.MSTR241220P125,2024-12-20,125.0,put,0.0,1.5350659465361178,-0.01193751904493734,0.7,36
1508,.MSTR241220C130,2024-12-20,130.0,call,0.0,1.7840920794701811,0.9742328483226284,229.02,36
1509,.MSTR241220P130,2024-12-20,130.0,put,0.0,1.4972467385393762,-0.01317593450448995,0.75,36
1510,.MSTR241220C135,2024-12-20,135.0,call,-3.0,1.7316891925509155,0.9725702193291317,207.0,36
1511,.MSTR241220P135,2024-12-20,135.0,put,0.0,1.4743627289859482,-0.01511955767987927,0.93,36
1512,.MSTR241220C140,2024-12-20,140.0,call,0.0,1.680708778803943,0.9708369095900113,199.0,36
1513,.MSTR241220P140,2024-12-20,140.0,put,0.0,1.448992158353384,-0.017123252285404678,1.0,36
1514,.MSTR241220C145,2024-12-20,145.0,call,0.0,1.6310440437535925,0.9690291100805113,215.64,36
1515,.MSTR241220P145,2024-12-20,145.0,put,0.0,1.4277548400370053,-0.01951379525441399,1.07,36
1516,.MSTR241220C150,2024-12-20,150.0,call,-10.0,1.5825984566797182,0.9671426613197898,185.98,36
1517,.MSTR241220P150,2024-12-20,150.0,put,-1.0,1.4032037751451452,-0.022237442480683822,1.42,36
1518,.MSTR241220C155,2024-12-20,155.0,call,0.0,1.5352843531568447,0.9651730142028851,180.0,36
1519,.MSTR241220P155,2024-12-20,155.0,put,0.0,1.381773656049846,-0.02472732676472733,1.62,36
1520,.MSTR241220C160,2024-12-20,160.0,call,0.0,1.512798240849277,0.9614167783388071,165.0,36
1521,.MSTR241220P160,2024-12-20,160.0,put,-1.0,1.356013465637821,-0.027462772134001945,1.88,36
1522,.MSTR241220C165,2024-12-20,165.0,call,0.0,1.4884136560626788,0.9575518376207841,177.65,36
1523,.MSTR241220P165,2024-12-20,165.0,put,0.0,1.3354324674433486,-0.030785423757127006,2.17,36
1524,.MSTR241220C170,2024-12-20,170.0,call,1.0,1.4624971965682778,0.9535661679295441,167.5,36
1525,.MSTR241220P170,2024-12-20,170.0,put,-36.0,1.3158076880979168,-0.03445478503763244,2.04,36
1526,.MSTR241220C175,2024-12-20,175.0,call,0.0,1.4353296153157522,0.9494480232852913,190.39,36
1527,.MSTR241220P175,2024-12-20,175.0,put,-13.0,1.2987242230744207,-0.03864123036156064,2.28,36
1528,.MSTR241220C180,2024-12-20,180.0,call,0.0,1.407129081035559,0.9451856033460995,179.75,36
1529,.MSTR241220P180,2024-12-20,180.0,put,7.0,1.2820533572775616,-0.043207696751788593,2.6,36
1530,.MSTR241220C185,2024-12-20,185.0,call,0.0,1.378067013217992,0.9407667840574228,145.58,36
1531,.MSTR241220P185,2024-12-20,185.0,put,-8.0,1.2629765415539822,-0.04789636249686102,3.0,36
1532,.MSTR241220C190,2024-12-20,190.0,call,0.0,1.35811533285261,0.9351795725243827,141.85,36
1533,.MSTR241220P190,2024-12-20,190.0,put,4.0,1.2442559379284863,-0.05297270509553409,3.5,36
1534,.MSTR241220C195,2024-12-20,195.0,call,3.0,1.3530007901775862,0.9276756877094934,138.0,36
1535,.MSTR241220P195,2024-12-20,195.0,put,48.0,1.2334810548475277,-0.059313824067343424,3.65,36
1536,.MSTR241220C200,2024-12-20,200.0,call,20.0,1.3459122196345146,0.9199049657734444,136.0,36
1537,.MSTR241220P200,2024-12-20,200.0,put,0.0,1.2196472445403073,-0.06577872093267323,4.3,36
1538,.MSTR241220C210,2024-12-20,210.0,call,29.0,1.322347980856447,0.9040291127715279,129.95,36
1539,.MSTR241220P210,2024-12-20,210.0,put,-1.0,1.204071215586635,-0.08166787912186291,5.5,36
1540,.MSTR241220C220,2024-12-20,220.0,call,-9.0,1.289253893934319,0.8874848633112057,119.05,36
1541,.MSTR241220P220,2024-12-20,220.0,put,15.0,1.1902554837436599,-0.09997647661947329,6.83,36
1542,.MSTR241220C230,2024-12-20,230.0,call,0.0,1.2518689961748533,0.8696698246580317,105.0,36
1543,.MSTR241220P230,2024-12-20,230.0,put,0.0,1.1798758721819755,-0.12209818226645042,8.8,36
1544,.MSTR241220C240,2024-12-20,240.0,call,10.0,1.2449779550957287,0.8462245176145999,109.36,36
1545,.MSTR241220P240,2024-12-20,240.0,put,-1.0,1.1772397779508015,-0.14522577938974068,10.76,36
1546,.MSTR241220C250,2024-12-20,250.0,call,27.0,1.238273639610061,0.8209891338088267,95.17,36
1547,.MSTR241220P250,2024-12-20,250.0,put,8.0,1.1700219912330094,-0.17089659327148699,13.5,36
1548,.MSTR241220C260,2024-12-20,260.0,call,47.0,1.2395375349260795,0.7933697349746942,87.0,36
1549,.MSTR241220P260,2024-12-20,260.0,put,9.0,1.1661902579823953,-0.19883410320409967,16.55,36
1550,.MSTR241220C270,2024-12-20,270.0,call,23.0,1.2294506524566224,0.7655457711823059,87.65,36
1551,.MSTR241220P270,2024-12-20,270.0,put,34.0,1.168603268521833,-0.22895339640859036,19.67,36
1552,.MSTR241220C280,2024-12-20,280.0,call,-42.0,1.2242576328913408,0.7361103865813716,81.62,36
1553,.MSTR241220P280,2024-12-20,280.0,put,69.0,1.1725611191466607,-0.2602447296632969,22.25,36
1554,.MSTR241220C290,2024-12-20,290.0,call,1.0,1.2261204066061446,0.7054652829035408,71.5,36
1555,.MSTR241220P290,2024-12-20,290.0,put,-2.0,1.180327752046941,-0.2923833153778008,27.9,36
1556,.MSTR241220C300,2024-12-20,300.0,call,-11.0,1.2290940762686673,0.6744607145018213,65.9,36
1557,.MSTR241220P300,2024-12-20,300.0,put,47.0,1.1686089932557302,-0.328708569568922,32.5,36
1558,.MSTR241220C310,2024-12-20,310.0,call,-24.0,1.2448716820516845,0.6435135197533229,64.22,36
1559,.MSTR241220P310,2024-12-20,310.0,put,300.0,1.1926565235839615,-0.35674942416308253,36.27,36
1560,.MSTR241220C320,2024-12-20,320.0,call,-3.0,1.2546448361063407,0.6132300483903586,59.07,36
1561,.MSTR241220P320,2024-12-20,320.0,put,-10.0,1.2054101332205647,-0.38833071217542103,43.92,36
1562,.MSTR241220C330,2024-12-20,330.0,call,66.0,1.25874552283831,0.5833633593403017,51.0,36
1563,.MSTR241220P330,2024-12-20,330.0,put,-10.0,1.209579814549525,-0.41946699006442645,48.08,36
1564,.MSTR241220C340,2024-12-20,340.0,call,-219.0,1.275442883938063,0.555149671944535,47.5,36
1565,.MSTR241220P340,2024-12-20,340.0,put,-22.0,1.2244601828011712,-0.44905043419545354,57.2,36
1566,.MSTR241220C350,2024-12-20,350.0,call,-19.0,1.2864358512598264,0.5276739368394174,44.55,36
1567,.MSTR241220P350,2024-12-20,350.0,put,-62.0,1.2198901966926614,-0.48273908721645753,62.35,36
1568,.MSTR241220C360,2024-12-20,360.0,call,-205.0,1.3003199109560823,0.5017027821944122,42.32,36
1569,.MSTR241220P360,2024-12-20,360.0,put,-6.0,1.2481503880640417,-0.5049199873196535,69.9,36
1570,.MSTR241220C370,2024-12-20,370.0,call,-37.0,1.2953627103612697,0.4723095840173283,38.45,36
1571,.MSTR241220P370,2024-12-20,370.0,put,-9.0,1.258092956186603,-0.531181941512199,74.35,36
1572,.MSTR241220C380,2024-12-20,380.0,call,-24.0,1.3261030109394905,0.4533574594530407,38.0,36
1573,.MSTR241220P380,2024-12-20,380.0,put,0.0,1.2729643398945332,-0.5553403790128545,85.7,36
1574,.MSTR241220C390,2024-12-20,390.0,call,1.0,1.3389447864819841,0.4310859527790038,37.2,36
1575,.MSTR241220P390,2024-12-20,390.0,put,0.0,1.2825581611238774,-0.5790242383171494,90.0,36
1576,.MSTR241220C400,2024-12-20,400.0,call,-161.0,1.344508683068456,0.4062101157864787,32.6,36
1577,.MSTR241220P400,2024-12-20,400.0,put,-1.0,1.2930754433705303,-0.6012651861272771,99.51,36
1578,.MSTR241220C410,2024-12-20,410.0,call,4.0,1.3657286632669232,0.3904758488018315,31.5,36
1579,.MSTR241220P410,2024-12-20,410.0,put,0.0,1.3124230334274367,-0.6203912749677005,104.35,36
1580,.MSTR241220C420,2024-12-20,420.0,call,17.0,1.3835739772095346,0.3728973962733563,29.45,36
1581,.MSTR241220P420,2024-12-20,420.0,put,0.0,1.3277741543143098,-0.6389907707812756,108.35,36
1582,.MSTR241220C430,2024-12-20,430.0,call,-2.0,1.3978084525501848,0.3557440532181281,26.08,36
1583,.MSTR241220P430,2024-12-20,430.0,put,0.0,1.343317613220804,-0.6562966683264659,0.0,36
1584,.MSTR241220C440,2024-12-20,440.0,call,1.0,1.4102870084775598,0.33928565824538404,26.91,36
1585,.MSTR241220P440,2024-12-20,440.0,put,0.0,1.3553630485265697,-0.6732341744473226,188.9,36
1586,.MSTR241220C450,2024-12-20,450.0,call,-26.0,1.4251826791689335,0.324387696681376,25.4,36
1587,.MSTR241220P450,2024-12-20,450.0,put,0.0,1.3724680157740319,-0.6878922219572448,144.0,36
1588,.MSTR241220C460,2024-12-20,460.0,call,1.0,1.4425601706004263,0.3110429689347587,22.75,36
1589,.MSTR241220P460,2024-12-20,460.0,put,0.0,1.3968988564287528,-0.6997315422439386,159.0,36
1590,.MSTR241220C470,2024-12-20,470.0,call,20.0,1.45730840543505,0.29801206518396933,22.93,36
1591,.MSTR241220P470,2024-12-20,470.0,put,0.0,1.4189254637044182,-0.7111416769887361,159.21,36
1592,.MSTR241220C480,2024-12-20,480.0,call,9.0,1.479125006526619,0.28751336931376653,23.2,36
1593,.MSTR241220P480,2024-12-20,480.0,put,0.0,1.4386707188029346,-0.722187949981873,252.5,36
1594,.MSTR241220C490,2024-12-20,490.0,call,-14.0,1.5026116848897064,0.2782277328749718,21.2,36
1595,.MSTR241220P490,2024-12-20,490.0,put,0.0,1.456236784192202,-0.732925979614315,158.08,36
1596,.MSTR241220C500,2024-12-20,500.0,call,10.0,1.5242368152529366,0.2692521771505486,20.19,36
1597,.MSTR241220P500,2024-12-20,500.0,put,0.0,1.4717075449294499,-0.7434037533334251,177.01,36
1598,.MSTR241220C510,2024-12-20,510.0,call,-1.0,1.5440893017511705,0.26054669269706343,18.47,36
1599,.MSTR241220P510,2024-12-20,510.0,put,0.0,1.4851503688171483,-0.7536632295676087,258.99,36
1600,.MSTR241220C520,2024-12-20,520.0,call,0.0,1.562245938946334,0.2520766727009607,18.5,36
1601,.MSTR241220P520,2024-12-20,520.0,put,0.0,1.496617305195201,-0.7637415992176855,0.0,36
1602,.MSTR241220C530,2024-12-20,530.0,call,7.0,1.5787727707564927,0.24381190766793737,23.2,36
1603,.MSTR241220P530,2024-12-20,530.0,put,0.0,1.5061457943809435,-0.7736723003093267,214.0,36
1604,.MSTR241220C540,2024-12-20,540.0,call,0.0,1.593726151765756,0.23572578777191816,16.88,36
1605,.MSTR241220P540,2024-12-20,540.0,put,0.0,1.5137589214310927,-0.7834858539832301,0.0,36
1606,.MSTR241220C550,2024-12-20,550.0,call,-105.0,1.6071535636553536,0.22779466181957375,17.7,36
1607,.MSTR241220P550,2024-12-20,550.0,put,0.0,1.5194652133798665,-0.7932105731898693,233.39,36
1608,.MSTR241220C560,2024-12-20,560.0,call,-2.0,1.619094223831492,0.21999731537434825,16.85,36
1609,.MSTR241220P560,2024-12-20,560.0,put,0.0,1.5232579435238391,-0.8028731845640854,0.0,36
1610,.MSTR241220C570,2024-12-20,570.0,call,-1.0,1.6295795112287823,0.2123145400984799,17.45,36
1611,.MSTR241220P570,2024-12-20,570.0,put,0.0,1.52511386448665,-0.8124993974018135,0.0,36
1612,.MSTR241220C580,2024-12-20,580.0,call,0.0,1.6386332243965513,0.20472877310505355,18.06,36
1613,.MSTR241220P580,2024-12-20,580.0,put,0.0,1.5249912369537073,-0.8221144506296952,245.32,36
1614,.MSTR241220C590,2024-12-20,590.0,call,0.0,1.6462716783206757,0.19722378990603262,17.63,36
1615,.MSTR241220P590,2024-12-20,590.0,put,0.0,1.522826943019923,-0.831743668940762,0.0,36
1616,.MSTR241220C600,2024-12-20,600.0,call,19.0,1.6525036381625564,0.18978443795063715,14.0,36
1617,.MSTR241220P600,2024-12-20,600.0,put,0.0,1.518532355529627,-0.841413063280041,0.0,36
1618,.MSTR241220C610,2024-12-20,610.0,call,0.0,1.6573300794213721,0.18239640013642056,21.3,36
1619,.MSTR241220P610,2024-12-20,610.0,put,0.0,1.511987448925308,-0.851150019840977,0.0,36
1620,.MSTR241220C620,2024-12-20,620.0,call,0.0,1.6607437540806027,0.17504597927843557,15.25,36
1621,.MSTR241220P620,2024-12-20,620.0,put,0.0,1.5030323306454565,-0.8609841382457181,0.0,36
1622,.MSTR241220C630,2024-12-20,630.0,call,0.0,1.6627285300041943,0.1677198954816269,20.05,36
